date,condition,Start,Start_Frame,Stop,Stop_Frame,duration,subject,Behaviour,Value,trial
11/05/2021,teasing,77.9998544,2340,83.49984413,2505,5.499989733,Lillybet,sitting_laying_down,sitting_down,1
11/05/2021,teasing,123.4997695,3705,158.9663699,4769,35.46660046,Lillybet,trial,2,2
11/05/2021,teasing,126.5997637,3798,133.4997508,4005,6.89998712,Lillybet,sitting_laying_down,sitting_down,2
11/05/2021,teasing,133.4997508,4005,141.1330699,4234,7.633319084,Lillybet,sitting_laying_down,laying_down,2
11/05/2021,teasing,149.2997213,4479,158.9663699,4769,9.666648622,Lillybet,sitting_laying_down,sitting_down,2
11/05/2021,teasing,220.332922,6610,254.632858,7639,34.29993597,Lillybet,trial,3,3
11/05/2021,teasing,238.5328881,7156,249.2662014,7478,10.7333133,Lillybet,sitting_laying_down,sitting_down,3
11/05/2021,teasing,239.0662204,7172,254.632858,7639,15.56663761,Lillybet,time_away,walk_away,3
11/05/2021,teasing,249.4328677,7483,,,,Lillybet,look_away,look_away,3
11/05/2021,teasing,253.4328603,7603,254.632858,7639,1.19999776,Lillybet,misc,lateral_approach,3
11/05/2021,teasing,281.4994745,8445,313.4327483,9403,31.93327372,Lillybet,trial,4,4
11/05/2021,teasing,299.9661067,8999,300.366106,9011,0.399999253,Lillybet,time_away,walk_away,4
11/05/2021,teasing,301.8661032,9056,313.4327483,9403,11.56664508,Lillybet,time_away,walk_away,4
11/05/2021,blocked,97.1999189,2916,128.1665597,3845,30.96664083,Lillybet,trial,1,1
11/05/2021,blocked,122.5998977,3678,128.1665597,3845,5.566662022,Lillybet,sitting_laying_down,sitting_down,1
11/05/2021,blocked,170.199858,5106,204.4998294,6135,34.29997138,Lillybet,trial,2,2
11/05/2021,blocked,179.6331835,5389,204.4998294,6135,24.86664592,Lillybet,misc,lateral_approach,2
11/05/2021,blocked,180.6331826,5419,204.4998294,6135,23.86664675,Lillybet,time_away,walk_away,2
11/05/2021,blocked,266.5997776,7998,299.59975,8988,32.99997247,Lillybet,trial,3,3
11/05/2021,blocked,272.099773,8163,273.299772,8199,1.199998999,Lillybet,sitting_laying_down,sitting_down,3
11/05/2021,blocked,278.2997678,8349,282.799764,8484,4.499996245,Lillybet,time_away,walk_away,3
11/05/2021,blocked,278.3664344,8351,282.8330973,8485,4.46666294,Lillybet,sitting_laying_down,sitting_down,3
11/05/2021,blocked,297.4997518,8925,298.4997509,8955,0.999999166,Lillybet,misc,pawing,3
11/05/2021,blocked,354.4663709,10634,389.3663418,11681,34.89997088,Lillybet,trial,4,4
11/05/2021,blocked,371.49969,11145,387.8330097,11635,16.33331971,Lillybet,sitting_laying_down,sitting_down,4
11/05/2021,blocked,389.0996753,11673,389.3330085,11680,0.233333139,Lillybet,misc,lateral_approach,4
11/05/2021,blocked,389.3330085,11680,,,,Lillybet,look_away,look_away,4
11/05/2021,clumsy,64.33332927,1930,96.36666058,2891,32.03333131,Lenny4,trial,1,1
11/05/2021,clumsy,127.5333253,3826,155.8333235,4675,28.29999821,Lenny4,trial,2,2
11/05/2021,clumsy,186.4999882,5595,219.5666528,6587,33.06666458,Lenny4,trial,3,3
11/05/2021,clumsy,249.9666509,7499,282.1999822,8466,32.2333313,Lenny4,trial,4,4
11/05/2021,teasing,66.33332914,1990,102.9999935,3090,36.66666435,Lenny4,trial,1,1
11/05/2021,teasing,84.89999464,2547,90.53332762,2716,5.633332978,Lenny4,sitting_laying_down,sitting_down,1
11/05/2021,teasing,134.3999915,4032,166.4999895,4995,32.09999797,Lenny4,trial,2,2
11/05/2021,teasing,137.566658,4127,146.0666574,4382,8.499999463,Lenny4,sitting_laying_down,sitting_down,2
11/05/2021,teasing,159.6666566,4790,160.0666566,4802,0.399999975,Lenny4,sitting_laying_down,front_down,2
11/05/2021,teasing,163.9666563,4919,164.6666563,4940,0.699999956,Lenny4,sitting_laying_down,laying_down,2
11/05/2021,teasing,165.2333229,4957,166.4999895,4995,1.266666587,Lenny4,sitting_laying_down,sitting_down,2
11/05/2021,teasing,199.1666541,5975,228.5333189,6856,29.36666481,Lenny4,trial,3,3
11/05/2021,teasing,203.6999871,6111,204.3333204,6130,0.633333293,Lenny4,sitting_laying_down,front_down,3
11/05/2021,teasing,205.6666537,6170,210.3999867,6312,4.733333034,Lenny4,sitting_laying_down,sitting_down,3
11/05/2021,teasing,223.9666525,6719,224.1999858,6726,0.233333319,Lenny4,misc,pawing,3
11/05/2021,teasing,224.1999858,6726,224.3999858,6732,0.199999987,Lenny4,sitting_laying_down,front_down,3
11/05/2021,teasing,225.2333191,6757,226.0999857,6783,0.866666612,Lenny4,sitting_laying_down,front_down,3
11/05/2021,teasing,227.1999857,6816,227.9999856,6840,0.799999949,Lenny4,sitting_laying_down,front_down,3
11/05/2021,teasing,227.9999856,6840,228.5333189,6856,0.5333333,Lenny4,sitting_laying_down,laying_down,3
11/05/2021,teasing,258.2666504,7748,286.6999819,8601,28.43333154,Lenny4,trial,4,4
11/05/2021,teasing,262.5666501,7877,262.9999834,7890,0.433333306,Lenny4,sitting_laying_down,front_down,4
11/05/2021,teasing,264.26665,7928,265.0666499,7952,0.799999949,Lenny4,sitting_laying_down,front_down,4
11/05/2021,teasing,274.333316,8230,274.7666493,8243,0.433333306,Lenny4,sitting_laying_down,front_down,4
11/05/2021,teasing,275.7333159,8272,276.7333159,8302,0.999999937,Lenny4,sitting_laying_down,front_down,4
11/05/2021,teasing,277.4333158,8323,279.266649,8378,1.833333218,Lenny4,sitting_laying_down,laying_down,4
11/05/2021,blocked,70.69987014,2121,102.6998114,3081,31.99994122,Lenny4,trial,1,1
11/05/2021,blocked,100.9664812,3029,101.799813,3054,0.833331803,Lenny4,sitting_laying_down,front_down,1
11/05/2021,blocked,101.799813,3054,102.6998114,3081,0.899998347,Lenny4,sitting_laying_down,laying_down,1
11/05/2021,blocked,140.2330758,4207,176.6330089,5299,36.39993314,Lenny4,trial,2,2
11/05/2021,blocked,149.3663923,4481,149.5997252,4488,0.233332905,Lenny4,misc,pawing,2
11/05/2021,blocked,150.5997234,4518,151.3330554,4540,0.733331986,Lenny4,vocalisation,vocalisation,2
11/05/2021,blocked,213.9996069,6420,246.2995476,7389,32.29994067,Lenny4,trial,3,3
11/05/2021,blocked,282.732814,8482,315.432754,9463,32.69993994,Lenny4,trial,4,4
11/05/2021,blocked,74.93332949,2248,103.133328,3094,28.19999855,Gandalf,trial,1,1
11/05/2021,blocked,92.73332858,2782,94.3333285,2830,1.599999918,Gandalf,time_away,walk_away,1
11/05/2021,blocked,97.06666169,2912,103.133328,3094,6.066666356,Gandalf,time_away,walk_away,1
11/05/2021,blocked,97.89999498,2937,103.133328,3094,5.233333065,Gandalf,misc,lateral_approach,1
11/05/2021,blocked,142.1666594,4265,175.399991,5262,33.23333163,Gandalf,trial,2,2
11/05/2021,blocked,147.8999924,4437,175.399991,5262,27.49999859,Gandalf,misc,lateral_approach,2
11/05/2021,blocked,148.3999924,4452,175.399991,5262,26.99999862,Gandalf,time_away,walk_away,2
11/05/2021,blocked,156.0333253,4681,,,,Gandalf,look_away,look_away,2
11/05/2021,blocked,214.8666557,6446,242.4666542,7274,27.59999859,Gandalf,trial,3,3
11/05/2021,blocked,223.7999885,6714,226.1999884,6786,2.399999877,Gandalf,time_away,walk_away,3
11/05/2021,blocked,227.9333216,6838,230.4999882,6915,2.566666535,Gandalf,time_away,walk_away,3
11/05/2021,blocked,239.5999877,7188,242.4666542,7274,2.86666652,Gandalf,misc,pawing,3
11/05/2021,blocked,281.4333189,8443,313.8333172,9415,32.39999834,Gandalf,trial,4,4
11/05/2021,blocked,283.2333188,8497,285.466652,8564,2.233333219,Gandalf,time_away,walk_away,4
11/05/2021,blocked,286.366652,8591,288.8666519,8666,2.499999872,Gandalf,time_away,walk_away,4
11/05/2021,blocked,290.2333185,8707,313.8333172,9415,23.59999879,Gandalf,time_away,walk_away,4
11/05/2021,blocked,290.9999851,8730,313.8333172,9415,22.83333216,Gandalf,misc,lateral_approach,4
11/05/2021,clumsy,66.99999602,2010,102.1999939,3066,35.19999791,Gandalf,trial,1,1
11/05/2021,clumsy,136.3333252,4090,176.7999895,5304,40.46666426,Gandalf,trial,2,2
11/05/2021,clumsy,208.1999876,6246,231.9999862,6960,23.79999859,Gandalf,trial,3,3
11/05/2021,clumsy,264.8333176,7945,301.3999821,9042,36.5666645,Gandalf,trial,4,4
11/05/2021,teasing,56.69999663,1701,88.96666137,2669,32.26666475,Gandalf,trial,1,1
11/05/2021,teasing,75.76666216,2273,76.59999544,2298,0.833333284,Gandalf,time_away,walk_away,1
11/05/2021,teasing,77.56666205,2327,83.79999501,2514,6.233332962,Gandalf,time_away,walk_away,1
11/05/2021,teasing,121.5333261,3646,154.4666575,4634,32.93333137,Gandalf,trial,2,2
11/05/2021,teasing,140.6999916,4221,148.6666578,4460,7.966666193,Gandalf,time_away,walk_away,2
11/05/2021,teasing,141.4333249,4243,,,,Gandalf,look_away,look_away,2
11/05/2021,teasing,190.9999886,5730,221.5999868,6648,30.59999818,Gandalf,trial,3,3
11/05/2021,teasing,202.2666546,6068,203.1333212,6094,0.866666615,Gandalf,vocalisation,vocalisation,3
11/05/2021,teasing,205.0333211,6151,217.5666537,6527,12.53333259,Gandalf,vocalisation,vocalisation,3
11/05/2021,teasing,216.2333205,6487,221.5999868,6648,5.366666347,Gandalf,time_away,walk_away,3
11/05/2021,teasing,217.1999871,6516,,,,Gandalf,look_away,look_away,3
11/05/2021,teasing,256.2666514,7688,289.2999828,8679,33.03333137,Gandalf,trial,4,4
11/05/2021,teasing,264.6666509,7940,269.499984,8085,4.833333046,Gandalf,time_away,walk_away,4
11/05/2021,teasing,265.4333175,7963,,,,Gandalf,look_away,look_away,4
11/05/2021,teasing,273.7666504,8213,278.7666501,8363,4.999999702,Gandalf,vocalisation,vocalisation,4
11/05/2021,teasing,280.1999833,8406,282.4666499,8474,2.266666532,Gandalf,vocalisation,vocalisation,4
11/05/2021,teasing,284.1666498,8525,287.4666496,8624,3.299999804,Gandalf,vocalisation,vocalisation,4
11/05/2021,teasing,287.6333162,8629,288.7999828,8664,1.166666597,Gandalf,vocalisation,vocalisation,4
11/05/2021,teasing,65.56666667,1967,97,2910,31.43333333,Ultimo,trial,1,1
11/05/2021,teasing,126.3666667,3791,160.8333333,4825,34.46666667,Ultimo,trial,2,2
11/05/2021,teasing,139.6,4188,145.8333333,4375,6.233333333,Ultimo,misc,pawing,2
11/05/2021,teasing,146.7,4401,148.1666667,4445,1.466666667,Ultimo,misc,pawing,2
11/05/2021,teasing,150.6666667,4520,151.7333333,4552,1.066666667,Ultimo,misc,pawing,2
11/05/2021,teasing,153.0333333,4591,153.4,4602,0.366666667,Ultimo,misc,pawing,2
11/05/2021,teasing,154.9,4647,155.9,4677,1,Ultimo,misc,pawing,2
11/05/2021,teasing,157.3,4719,159.7666667,4793,2.466666667,Ultimo,misc,pawing,2
11/05/2021,teasing,183.0333333,5491,216.8,6504,33.76666667,Ultimo,trial,3,3
11/05/2021,teasing,185.6,5568,186.4333333,5593,0.833333333,Ultimo,misc,pawing,3
11/05/2021,teasing,187.2,5616,188,5640,0.8,Ultimo,misc,pawing,3
11/05/2021,teasing,189.0666667,5672,189.8,5694,0.733333333,Ultimo,misc,pawing,3
11/05/2021,teasing,190.9,5727,191.9666667,5759,1.066666667,Ultimo,misc,pawing,3
11/05/2021,teasing,193.1,5793,193.3666667,5801,0.266666667,Ultimo,misc,pawing,3
11/05/2021,teasing,194.5,5835,195.2,5856,0.7,Ultimo,misc,pawing,3
11/05/2021,teasing,196.6,5898,197.7,5931,1.1,Ultimo,misc,pawing,3
11/05/2021,teasing,200.8,6024,201.3666667,6041,0.566666667,Ultimo,misc,pawing,3
11/05/2021,teasing,212.0333333,6361,212.2,6366,0.166666667,Ultimo,misc,pawing,3
11/05/2021,teasing,215.5666667,6467,,,,Ultimo,look_away,look_away,3
11/05/2021,teasing,215.8,6474,216.8,6504,1,Ultimo,time_away,walk_away,3
11/05/2021,teasing,247.3,7419,280.1333333,8404,32.83333333,Ultimo,trial,4,4
11/05/2021,teasing,278.5,8355,280.1333333,8404,1.633333333,Ultimo,time_away,walk_away,4
11/05/2021,clumsy,56.1999386,1686,90.46656783,2714,34.26662923,Ultimo,trial,1,1
11/05/2021,clumsy,114.9665411,3449,149.0665038,4472,34.09996274,Ultimo,trial,2,2
11/05/2021,clumsy,172.4331449,5173,206.9997738,6210,34.5666289,Ultimo,trial,3,3
11/05/2021,clumsy,203.0331115,6091,203.8997772,6117,0.86666572,Ultimo,misc,pawing,3
11/05/2021,clumsy,204.8664428,6146,205.7997752,6174,0.933332314,Ultimo,misc,pawing,3
11/05/2021,clumsy,256.0997202,7683,289.4330171,8683,33.33329692,Ultimo,trial,4,4
11/05/2021,clumsy,264.6663775,7940,265.2330436,7957,0.566666048,Ultimo,misc,pawing,4
11/05/2021,clumsy,265.2330436,7957,265.8663762,7976,0.633332641,Ultimo,sitting_laying_down,front_down,4
11/05/2021,clumsy,266.1997092,7986,266.633042,7999,0.43333286,Ultimo,misc,pawing,4
11/05/2021,clumsy,267.6663742,8030,269.0330394,8071,1.366665174,Ultimo,time_away,walk_away,4
11/05/2021,clumsy,279.0663618,8372,,,,Ultimo,look_away,look_away,4
11/05/2021,clumsy,279.5663612,8387,283.466357,8504,3.899995739,Ultimo,time_away,walk_away,4
11/05/2021,clumsy,286.4663537,8594,287.3663527,8621,0.899999017,Ultimo,misc,pawing,4
11/05/2021,clumsy,288.9330177,8668,289.4330171,8683,0.499999454,Ultimo,time_away,walk_away,4
11/05/2021,blocked,55.86660809,1676,87.89990783,2637,32.03329974,Ultimo,trial,1,1
11/05/2021,blocked,68.16659519,2045,,,,Ultimo,look_away,look_away,1
11/05/2021,blocked,68.69992796,2061,70.69992587,2121,1.999997903,Ultimo,time_away,walk_away,1
11/05/2021,blocked,72.166591,2165,,,,Ultimo,look_away,look_away,1
11/05/2021,blocked,72.39992408,2172,83.16657946,2495,10.76665538,Ultimo,time_away,walk_away,1
11/05/2021,blocked,118.9998752,3570,152.0665072,4562,33.06663199,Ultimo,trial,2,2
11/05/2021,blocked,127.0998667,3813,128.3665321,3851,1.266665338,Ultimo,time_away,walk_away,2
11/05/2021,blocked,130.3998633,3912,132.6331943,3979,2.233330992,Ultimo,misc,lateral_approach,2
11/05/2021,blocked,130.699863,3921,132.7998608,3984,2.099997798,Ultimo,time_away,walk_away,2
11/05/2021,blocked,135.1665249,4055,136.4331903,4093,1.266665338,Ultimo,misc,lateral_approach,2
11/05/2021,blocked,135.7665243,4073,136.5998568,4098,0.83333246,Ultimo,time_away,walk_away,2
11/05/2021,blocked,135.9331908,4078,136.3665237,4091,0.433332879,Ultimo,vocalisation,vocalisation,2
11/05/2021,blocked,139.9998532,4200,140.3331862,4210,0.333332984,Ultimo,vocalisation,vocalisation,2
11/05/2021,blocked,140.3998528,4212,142.1998509,4266,1.799998113,Ultimo,vocalisation,vocalisation,2
11/05/2021,blocked,140.9998522,4230,,,,Ultimo,look_away,look_away,2
11/05/2021,blocked,141.433185,4243,152.0665072,4562,10.63332218,Ultimo,time_away,walk_away,2
11/05/2021,blocked,187.9664696,5639,221.533101,6646,33.56663147,Ultimo,trial,3,3
11/05/2021,blocked,190.5664668,5717,221.533101,6646,30.9666342,Ultimo,time_away,walk_away,3
11/05/2021,blocked,198.8997914,5967,,,,Ultimo,look_away,look_away,3
11/05/2021,blocked,256.9330639,7708,289.1663635,8675,32.23329953,Ultimo,trial,4,4
11/05/2021,blocked,261.7330589,7852,263.1663907,7895,1.43333183,Ultimo,time_away,walk_away,4
11/05/2021,blocked,261.7330589,7852,263.0997241,7893,1.366665234,Ultimo,misc,lateral_approach,4
11/05/2021,blocked,264.2663896,7928,,,,Ultimo,look_away,look_away,4
11/05/2021,blocked,265.2997218,7959,267.1330532,8014,1.833331411,Ultimo,misc,pawing,4
11/05/2021,blocked,267.9663857,8039,268.9663846,8069,0.999998951,Ultimo,misc,pawing,4
11/05/2021,blocked,269.1330511,8074,289.1663635,8675,20.03331233,Ultimo,time_away,walk_away,4
11/05/2021,blocked,287.333032,8620,289.1663635,8675,1.833331411,Ultimo,sitting_laying_down,laying_down,4
11/05/2021,blocked,60.49999826,1815,92.59999734,2778,32.09999908,Luna22,trial,1,1
11/05/2021,blocked,67.09999807,2013,74.89999785,2247,7.799999776,Luna22,sitting_laying_down,sitting_down,1
11/05/2021,blocked,67.09999807,2013,69.83333133,2095,2.733333255,Luna22,misc,pawing,1
11/05/2021,blocked,74.89999785,2247,85.63333088,2569,10.73333303,Luna22,sitting_laying_down,laying_down,1
11/05/2021,blocked,84.76666423,2543,87.66666415,2630,2.899999917,Luna22,misc,pawing,1
11/05/2021,blocked,85.63333088,2569,92.59999734,2778,6.966666467,Luna22,sitting_laying_down,sitting_down,1
11/05/2021,blocked,123.6333298,3709,158.4333288,4753,34.799999,Luna22,trial,2,2
11/05/2021,blocked,125.0333297,3751,125.5666631,3767,0.533333318,Luna22,misc,pawing,2
11/05/2021,blocked,134.0666628,4022,158.4333288,4753,24.36666597,Luna22,time_away,walk_away,2
11/05/2021,blocked,195.4666611,5864,229.9999934,6900,34.53333234,Luna22,trial,3,3
11/05/2021,blocked,196.4333277,5893,197.3999943,5922,0.966666639,Luna22,misc,pawing,3
11/05/2021,blocked,274.1999921,8226,307.6333245,9229,33.43333237,Luna22,trial,4,4
11/05/2021,clumsy,72.86666667,2186,105.5333333,3166,32.66666667,Luna22,trial,1,1
11/05/2021,clumsy,103.6666667,3110,104.0333333,3121,0.366666667,Luna22,misc,pawing,1
11/05/2021,clumsy,151.4333333,4543,185.4666667,5564,34.03333333,Luna22,trial,2,2
11/05/2021,clumsy,229.7,6891,255.1,7653,25.4,Luna22,trial,3,3
11/05/2021,clumsy,239.2333333,7177,240.2333333,7207,1,Luna22,misc,pawing,3
11/05/2021,clumsy,289.8333333,8695,321.6,9648,31.76666667,Luna22,trial,4,4
11/05/2021,clumsy,306.1,9183,321.6,9648,15.5,Luna22,sitting_laying_down,sitting_down,4
11/05/2021,teasing,66.7333292,2002,96.63332735,2899,29.89999815,Luna22,trial,1,1
11/05/2021,teasing,74.43332872,2233,96.63332735,2899,22.19999862,Luna22,sitting_laying_down,sitting_down,1
11/05/2021,teasing,133.1666584,3995,165.6999897,4971,32.53333132,Luna22,trial,2,2
11/05/2021,teasing,134.433325,4033,165.6999897,4971,31.26666473,Luna22,sitting_laying_down,sitting_down,2
11/05/2021,teasing,199.633321,5989,230.4333191,6913,30.79999809,Luna22,trial,3,3
11/05/2021,teasing,201.0333209,6031,230.4333191,6913,29.39999818,Luna22,sitting_laying_down,sitting_down,3
11/05/2021,teasing,260.5666505,7817,290.9333153,8728,30.36666479,Luna22,trial,4,4
11/05/2021,teasing,266.1666502,7985,290.9333153,8728,24.76666513,Luna22,sitting_laying_down,sitting_down,4
12/05/2021,blocked,69.23333003,2077,100.7333285,3022,31.49999849,Gipsy2,trial,1,1
12/05/2021,blocked,87.69999581,2631,,,,Gipsy2,look_away,look_away,1
12/05/2021,blocked,129.0666605,3872,161.2333256,4837,32.16666513,Gipsy2,trial,2,2
12/05/2021,blocked,132.5666603,3977,,,,Gipsy2,look_away,look_away,2
12/05/2021,blocked,133.233327,3997,140.36666,4211,7.133332993,Gipsy2,time_away,walk_away,2
12/05/2021,blocked,188.9666576,5669,220.7999895,6624,31.83333181,Gipsy2,trial,3,3
12/05/2021,blocked,252.6333213,7579,285.8999863,8577,33.26666508,Gipsy2,trial,4,4
12/05/2021,blocked,265.766654,7973,266.6333206,7999,0.866666625,Gipsy2,misc,pawing,4
12/05/2021,clumsy,64.19999591,1926,99.53332699,2986,35.33333108,Gipsy2,trial,1,1
12/05/2021,clumsy,129.3666584,3881,161.7999897,4854,32.43333127,Gipsy2,trial,2,2
12/05/2021,clumsy,191.6999878,5751,225.7333189,6772,34.03333116,Gipsy2,trial,3,3
12/05/2021,clumsy,202.6666537,6080,203.699987,6111,1.033333267,Gipsy2,misc,pawing,3
12/05/2021,clumsy,247.5999842,7428,283.0999819,8493,35.49999774,Gipsy2,trial,4,4
12/05/2021,clumsy,273.5666492,8207,,,,Gipsy2,look_away,look_away,4
12/05/2021,clumsy,273.8999825,8217,278.2666489,8348,4.366666388,Gipsy2,time_away,walk_away,4
12/05/2021,teasing,62.166537,1865,96.86646462,2906,34.69992762,Gipsy2,trial,1,1
12/05/2021,teasing,85.8331543,2575,,,,Gipsy2,look_away,look_away,1
12/05/2021,teasing,86.39981978,2592,88.53314867,2656,2.133328883,Gipsy2,time_away,walk_away,1
12/05/2021,teasing,87.06648506,2612,88.39981561,2652,1.333330552,Gipsy2,misc,lateral_approach,1
12/05/2021,teasing,89.49981332,2685,,,,Gipsy2,look_away,look_away,1
12/05/2021,teasing,90.46647797,2714,92.63314011,2779,2.166662147,Gipsy2,time_away,walk_away,1
12/05/2021,teasing,90.96647692,2729,92.46647379,2774,1.499996871,Gipsy2,misc,lateral_approach,1
12/05/2021,teasing,93.86647087,2816,,,,Gipsy2,look_away,look_away,1
12/05/2021,teasing,94.96646858,2849,96.86646462,2906,1.899996037,Gipsy2,time_away,walk_away,1
12/05/2021,teasing,123.9664081,3719,155.2330095,4657,31.26660145,Gipsy2,trial,2,2
12/05/2021,teasing,126.2997366,3789,131.8663916,3956,5.566655055,Gipsy2,misc,lateral_approach,2
12/05/2021,teasing,126.7997355,3804,131.9997247,3960,5.199989154,Gipsy2,time_away,walk_away,2
12/05/2021,teasing,133.6997211,4011,,,,Gipsy2,look_away,look_away,2
12/05/2021,teasing,134.566386,4037,141.8330375,4255,7.266651509,Gipsy2,time_away,walk_away,2
12/05/2021,teasing,145.6330296,4369,,,,Gipsy2,look_away,look_away,2
12/05/2021,teasing,147.0663599,4412,149.2330221,4477,2.166662147,Gipsy2,misc,lateral_approach,2
12/05/2021,teasing,147.1330264,4414,155.2330095,4657,8.099983105,Gipsy2,time_away,walk_away,2
12/05/2021,teasing,180.2662907,5408,214.2328865,6427,33.96659582,Gipsy2,trial,3,3
12/05/2021,teasing,202.299578,6069,214.2328865,6427,11.93330844,Gipsy2,sitting_laying_down,sitting_down,3
12/05/2021,teasing,207.2662343,6218,,,,Gipsy2,look_away,look_away,3
12/05/2021,teasing,242.2994946,7269,271.5661002,8147,29.26660562,Gipsy2,trial,4,4
12/05/2021,teasing,254.0661367,7622,,,,Gipsy2,look_away,look_away,4
12/05/2021,teasing,254.5661357,7637,271.5661002,8147,16.99996454,Gipsy2,time_away,walk_away,4
12/05/2021,teasing,266.9994431,8010,271.5661002,8147,4.566657141,Gipsy2,misc,lateral_approach,4
12/05/2021,teasing,71.13333333,2134,103.9,3117,32.76666667,Josi,trial,1,1
12/05/2021,teasing,90.03333333,2701,98,2940,7.966666667,Josi,sitting_laying_down,sitting_down,1
12/05/2021,teasing,98.6,2958,103.9,3117,5.3,Josi,sitting_laying_down,sitting_down,1
12/05/2021,teasing,134.4666667,4034,165.2666667,4958,30.8,Josi,trial,2,2
12/05/2021,teasing,195.2333333,5857,229.9,6897,34.66666667,Josi,trial,3,3
12/05/2021,teasing,260.7,7821,293.5666667,8807,32.86666667,Josi,trial,4,4
12/05/2021,teasing,283.9333333,8518,,,,Josi,look_away,look_away,4
12/05/2021,teasing,284.1,8523,293.5666667,8807,9.466666667,Josi,time_away,walk_away,4
12/05/2021,teasing,288,8640,293.5666667,8807,5.566666667,Josi,misc,lateral_approach,4
12/05/2021,blocked,61.7,1851,96.3,2889,34.6,Josi,trial,1,1
12/05/2021,blocked,94.8,2844,,,,Josi,look_away,look_away,1
12/05/2021,blocked,95.26666667,2858,96.3,2889,1.033333333,Josi,time_away,walk_away,1
12/05/2021,blocked,135.3333333,4060,168.5,5055,33.16666667,Josi,trial,2,2
12/05/2021,blocked,149.7666667,4493,160.3,4809,10.53333333,Josi,misc,lateral_approach,2
12/05/2021,blocked,150.8666667,4526,168.5,5055,17.63333333,Josi,time_away,walk_away,2
12/05/2021,blocked,160.8,4824,,,,Josi,look_away,look_away,2
12/05/2021,blocked,201.3,6039,233.1333333,6994,31.83333333,Josi,trial,3,3
12/05/2021,blocked,219.2,6576,233.1333333,6994,13.93333333,Josi,misc,lateral_approach,3
12/05/2021,blocked,220.0666667,6602,233.1333333,6994,13.06666667,Josi,time_away,walk_away,3
12/05/2021,blocked,269,8070,296.7,8901,27.7,Josi,trial,4,4
12/05/2021,blocked,282.3,8469,,,,Josi,look_away,look_away,4
12/05/2021,blocked,287.9666667,8639,295.5666667,8867,7.6,Josi,time_away,walk_away,4
12/05/2021,clumsy,74.1665482,2225,109.9331577,3298,35.76660953,Josi,trial,1,1
12/05/2021,clumsy,152.2330902,4567,196.4996861,5895,44.26659596,Josi,trial,2,2
12/05/2021,clumsy,237.6329537,7129,272.5662313,8177,34.93327753,Josi,trial,3,3
12/05/2021,clumsy,315.3994962,9462,346.9661124,10409,31.56661624,Josi,trial,4,4
13/05/2021,clumsy,62.8,1884,99.83333333,2995,37.03333333,Allegro2,trial,1,1
13/05/2021,clumsy,64.96666667,1949,65.93333333,1978,0.966666667,Allegro2,misc,lateral_approach,1
13/05/2021,clumsy,65.23333333,1957,66.13333333,1984,0.9,Allegro2,time_away,walk_away,1
13/05/2021,clumsy,89,2670,99.83333333,2995,10.83333333,Allegro2,misc,lateral_approach,1
13/05/2021,clumsy,89.4,2682,99.83333333,2995,10.43333333,Allegro2,time_away,walk_away,1
13/05/2021,clumsy,129.1,3873,162.8333333,4885,33.73333333,Allegro2,trial,2,2
13/05/2021,clumsy,140.5333333,4216,141.1,4233,0.566666667,Allegro2,misc,lateral_approach,2
13/05/2021,clumsy,140.8,4224,141.1666667,4235,0.366666667,Allegro2,time_away,walk_away,2
13/05/2021,clumsy,147.9333333,4438,,,,Allegro2,look_away,look_away,2
13/05/2021,clumsy,150.2333333,4507,150.8,4524,0.566666667,Allegro2,misc,lateral_approach,2
13/05/2021,clumsy,150.5,4515,151.0666667,4532,0.566666667,Allegro2,time_away,walk_away,2
13/05/2021,clumsy,153.2333333,4597,162.8333333,4885,9.6,Allegro2,misc,lateral_approach,2
13/05/2021,clumsy,153.2666667,4598,162.8333333,4885,9.566666667,Allegro2,time_away,walk_away,2
13/05/2021,clumsy,189.0333333,5671,221.9,6657,32.86666667,Allegro2,trial,3,3
13/05/2021,clumsy,192.4333333,5773,193.2,5796,0.766666667,Allegro2,misc,lateral_approach,3
13/05/2021,clumsy,192.7,5781,193.5333333,5806,0.833333333,Allegro2,time_away,walk_away,3
13/05/2021,clumsy,197.6333333,5929,,,,Allegro2,look_away,look_away,3
13/05/2021,clumsy,203.8666667,6116,216.1666667,6485,12.3,Allegro2,misc,lateral_approach,3
13/05/2021,clumsy,204.2,6126,216.3,6489,12.1,Allegro2,time_away,walk_away,3
13/05/2021,clumsy,221.1666667,6635,,,,Allegro2,look_away,look_away,3
13/05/2021,clumsy,246.8666667,7406,279.7333333,8392,32.86666667,Allegro2,trial,4,4
13/05/2021,clumsy,250.5333333,7516,250.9,7527,0.366666667,Allegro2,time_away,walk_away,4
13/05/2021,clumsy,253.0333333,7591,,,,Allegro2,look_away,look_away,4
13/05/2021,clumsy,258.2,7746,259.1,7773,0.9,Allegro2,time_away,walk_away,4
13/05/2021,clumsy,266.8333333,8005,267.6,8028,0.766666667,Allegro2,time_away,walk_away,4
13/05/2021,clumsy,271.1333333,8134,,,,Allegro2,look_away,look_away,4
13/05/2021,clumsy,277.6333333,8329,,,,Allegro2,look_away,look_away,4
13/05/2021,clumsy,277.6333333,8329,279.7333333,8392,2.1,Allegro2,time_away,walk_away,4
13/05/2021,clumsy,278.0333333,8341,279.7333333,8392,1.7,Allegro2,misc,lateral_approach,4
