"","Subject","trial","Value","Behaviour","sum_duration","X","birth_date","subject","sex","age_years","test.date","age","first_demo","first_condition","first_exp_id","second_demo","second_condition","second_exp_id","unable_experimenter","unwilling_experimenter","condition","block"
"11527","Pamina2",6,"12",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unable",2
"11528","Pamina2",6,"13",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unable",2
"11529","Pamina2",6,"14",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unable",2
"11530","Pamina2",6,"15",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unable",2
"11531","Pamina2",6,"16",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unable",2
"11532","Pamina2",6,"2",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unable",2
"11533","Pamina2",6,"3",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unable",2
"11534","Pamina2",6,"4",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unable",2
"11535","Pamina2",6,"5",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unable",2
"11536","Pamina2",6,"6","trial",30.2,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unable",2
"11537","Pamina2",6,"7",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unable",2
"11538","Pamina2",6,"8",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unable",2
"11539","Pamina2",6,"9",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unable",2
"11540","Pamina2",6,"front_down",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unable",2
"11541","Pamina2",6,"lateral_approach","misc",11.4666667,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unable",2
"11542","Pamina2",6,"rest",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unable",2
"11543","Pamina2",6,"pawing",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unable",2
"11544","Pamina2",6,"unable",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unable",2
"11545","Pamina2",6,"unwilling",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unable",2
"11546","Pamina2",6,"walk_away","time_away",22.8833333,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unable",2
"11547","Pamina2",7,"1",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unable",2
"11548","Pamina2",7,"10",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unable",2
"11549","Pamina2",7,"11",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unable",2
"11550","Pamina2",7,"12",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unable",2
"11551","Pamina2",7,"13",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unable",2
"11552","Pamina2",7,"14",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unable",2
"11553","Pamina2",7,"15",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unable",2
"11554","Pamina2",7,"16",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unable",2
"11555","Pamina2",7,"2",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unable",2
"11556","Pamina2",7,"3",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unable",2
"11557","Pamina2",7,"4",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unable",2
"11558","Pamina2",7,"5",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unable",2
"11559","Pamina2",7,"6",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unable",2
"11560","Pamina2",7,"7","trial",30.85,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unable",2
"11561","Pamina2",7,"8",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unable",2
"11562","Pamina2",7,"9",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unable",2
"11563","Pamina2",7,"front_down",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unable",2
"11564","Pamina2",7,"lateral_approach",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unable",2
"11565","Pamina2",7,"rest",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unable",2
"11566","Pamina2",7,"pawing",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unable",2
"11567","Pamina2",7,"unable",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unable",2
"11568","Pamina2",7,"unwilling",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unable",2
"11569","Pamina2",7,"walk_away","time_away",19.7666667,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unable",2
"11570","Pamina2",8,"1",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unable",2
"11571","Pamina2",8,"10",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unable",2
"11572","Pamina2",8,"11",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unable",2
"11573","Pamina2",8,"12",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unable",2
"11574","Pamina2",8,"13",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unable",2
"11575","Pamina2",8,"14",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unable",2
"11576","Pamina2",8,"15",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unable",2
"11577","Pamina2",8,"16",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unable",2
"11578","Pamina2",8,"2",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unable",2
"11579","Pamina2",8,"3",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unable",2
"11580","Pamina2",8,"4",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unable",2
"11581","Pamina2",8,"5",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unable",2
"11582","Pamina2",8,"6",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unable",2
"11583","Pamina2",8,"7",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unable",2
"11584","Pamina2",8,"8","trial",31.5833333,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unable",2
"11585","Pamina2",8,"9",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unable",2
"11586","Pamina2",8,"front_down",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unable",2
"11587","Pamina2",8,"lateral_approach","misc",3.8333334,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unable",2
"11588","Pamina2",8,"rest",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unable",2
"11589","Pamina2",8,"pawing",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unable",2
"11590","Pamina2",8,"unable",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unable",2
"11591","Pamina2",8,"unwilling",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unable",2
"11592","Pamina2",8,"walk_away","time_away",17.5,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unable",2
"11593","Pamina2",9,"1",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11594","Pamina2",9,"10",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11595","Pamina2",9,"11",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11596","Pamina2",9,"12",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11597","Pamina2",9,"13",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11598","Pamina2",9,"14",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11599","Pamina2",9,"15",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11600","Pamina2",9,"16",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11601","Pamina2",9,"2",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11602","Pamina2",9,"3",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11603","Pamina2",9,"4",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11604","Pamina2",9,"5",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11605","Pamina2",9,"6",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11606","Pamina2",9,"7",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11607","Pamina2",9,"8",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11608","Pamina2",9,"9","trial",28.2166666,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11609","Pamina2",9,"front_down",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11610","Pamina2",9,"lateral_approach",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11611","Pamina2",9,"rest",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11612","Pamina2",9,"pawing",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11613","Pamina2",9,"unable",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11614","Pamina2",9,"unwilling",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11615","Pamina2",9,"walk_away","time_away",16.1500001,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11616","Pamina2",10,"1",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11617","Pamina2",10,"10","trial",30.6166667,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11618","Pamina2",10,"11",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11619","Pamina2",10,"12",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11620","Pamina2",10,"13",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11621","Pamina2",10,"14",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11622","Pamina2",10,"15",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11623","Pamina2",10,"16",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11624","Pamina2",10,"2",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11625","Pamina2",10,"3",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11626","Pamina2",10,"4",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11627","Pamina2",10,"5",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11628","Pamina2",10,"6",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11629","Pamina2",10,"7",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11630","Pamina2",10,"8",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11631","Pamina2",10,"9",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11632","Pamina2",10,"front_down",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11633","Pamina2",10,"lateral_approach",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11634","Pamina2",10,"rest",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11635","Pamina2",10,"pawing",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11636","Pamina2",10,"unable",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11637","Pamina2",10,"unwilling",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11638","Pamina2",10,"walk_away","time_away",5.2,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11639","Pamina2",11,"1",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11640","Pamina2",11,"10",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11641","Pamina2",11,"11","trial",29.433333,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11642","Pamina2",11,"12",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11643","Pamina2",11,"13",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11644","Pamina2",11,"14",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11645","Pamina2",11,"15",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11646","Pamina2",11,"16",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11647","Pamina2",11,"2",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11648","Pamina2",11,"3",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11649","Pamina2",11,"4",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11650","Pamina2",11,"5",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11651","Pamina2",11,"6",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11652","Pamina2",11,"7",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11653","Pamina2",11,"8",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11654","Pamina2",11,"9",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11655","Pamina2",11,"front_down",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11656","Pamina2",11,"lateral_approach",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11657","Pamina2",11,"rest",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11658","Pamina2",11,"pawing",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11659","Pamina2",11,"unable",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11660","Pamina2",11,"unwilling",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11661","Pamina2",11,"walk_away","time_away",11.4833333,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11662","Pamina2",12,"1",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11663","Pamina2",12,"10",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11664","Pamina2",12,"11",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11665","Pamina2",12,"12","trial",32.366666,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11666","Pamina2",12,"13",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11667","Pamina2",12,"14",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11668","Pamina2",12,"15",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11669","Pamina2",12,"16",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11670","Pamina2",12,"2",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11671","Pamina2",12,"3",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11672","Pamina2",12,"4",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11673","Pamina2",12,"5",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11674","Pamina2",12,"6",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11675","Pamina2",12,"7",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11676","Pamina2",12,"8",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11677","Pamina2",12,"9",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11678","Pamina2",12,"front_down",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11679","Pamina2",12,"lateral_approach",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11680","Pamina2",12,"rest",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11681","Pamina2",12,"pawing",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11682","Pamina2",12,"unable",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11683","Pamina2",12,"unwilling",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11684","Pamina2",12,"walk_away","time_away",5.583333,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unwilling",3
"11685","Pamina2",13,"1",NA,0,31,"15.11.2014","subj.31","f",7,"18.11.2021",84,"B_CF","unwilling","CF","A_KG","unable","KG","KG","CF","unable",4
